date,close,high,low,open,volume,rsi_14,stoch_rsi,stoch_rsi_k,stoch_rsi_d,tsi,uo,roc,willr,sma_10,sma_50,ema_20,ema_100,macd,macd_signal,adx,cci,bb_high,bb_low,bb_width,atr,mfi,obv
2019-06-19,39112.73828125,39435.80078125,38881.05078125,39176.55859375,18500.0,48.29845550782605,0.10919265941856686,0.056598761984198026,0.03764325914698965,8.00492995293768,42.8335733330431,-1.5144732849505278,-83.22283180275612,39495.0703125,38910.109453125,39329.35850268153,38122.984838055585,153.22973846038076,281.13150931623505,27.046468396791283,-107.04900600092633,40307.768907535596,38806.1732799644,1501.5956275711942,487.6349195922758,45.6934051885939,59067900.0
2019-06-20,39601.62890625,39638.640625,38933.78125,39042.9609375,20100.0,54.932360794147485,0.43880250112822994,0.2028662623602747,0.0932220777297163,8.247856410703234,49.567611931156954,-1.6539149058481872,-49.29822944563108,39502.261328125,38928.44765625,39355.2890173071,38152.26491861389,158.39072148704872,256.5833517503978,25.949943452899454,-51.922151182139174,40303.873202634655,38859.210781740345,1444.6624208943103,503.150952121399,46.219030026261855,59088000.0
2019-06-21,39194.48828125,39617.94921875,39121.30078125,39608.25,15600.0,49.2633521053609,0.15713416612584927,0.23504310889088187,0.164836044411785,6.732041283489424,46.8525910609497,-2.217994723129994,-77.55011872363956,39460.1203125,38935.0928125,39339.97466149214,38172.90300500272,128.15074982432998,230.89683136518425,24.931741719285615,-76.83695834320487,40257.68258930263,38943.71116069737,1313.9714286052622,502.68648679129905,46.52923827752077,59072400.0
2019-06-24,39122.9609375,39300.01953125,39021.69921875,39160.23046875,11600.0,48.319905605285605,0.12791062061072872,0.24128242928826912,0.2263972668464754,5.221690645582795,42.81709385633451,-1.0289924273746571,-82.51347160932875,39393.964453125,38943.54140625,39319.306687778604,38191.716033369004,97.29217195668025,204.17589948348348,23.694024108392945,-117.64850855836971,40271.2539231899,38898.964045560104,1372.2898776297952,486.66033148477766,35.86454309156771,59060800.0
2019-06-25,39434.94140625,39490.640625,38946.0390625,39131.94140625,11300.0,52.585183971556866,0.46227217772505236,0.24910565482054325,0.2418103976665649,5.1729920067132324,50.44899351454101,-0.4567788145344899,-56.22291960400843,39342.4125,38953.455859375,39330.319518109216,38216.33435758447,96.89381162497011,182.7194819117808,23.007998726893018,-71.25349854082293,40260.26727465858,38885.115928466425,1375.1513461921568,490.7989908430078,35.62171656736872,59072100.0
2019-06-26,39592.078125,39674.21875,39319.640625,39379.12890625,15000.0,54.61685607496452,0.6071098907530277,0.39909756302960275,0.2964952157128052,5.726332003516776,58.632749856924654,-0.48370926309375395,-39.67301615311968,39325.939453125,38973.590390625,39355.24890924167,38243.57680842438,108.01262583374773,167.7781106961742,22.787414934318768,-8.608503832333366,40247.68406737175,38881.933901378245,1365.7501659935078,481.0689289970787,43.005408554457574,59087100.0
2019-06-27,39586.41015625,39817.21875,39510.44140625,39633.96875,13200.0,54.526099430771644,0.6006398581306661,0.5566739755362485,0.40162573112879835,6.152382712989233,55.538832685766195,-0.9112555217311127,-40.147185213506795,39310.44453125,38993.178359375,39377.264266099606,38270.16756778726,115.04088873710134,157.23066630435963,22.8906828994668,18.554533534815256,40251.341263138864,38886.71264311114,1364.6286200277245,468.61953005085877,49.33139406530901,59073900.0
2019-06-28,39394.640625,39675.25,39361.921875,39630.51953125,11200.0,51.41321270316039,0.37872245630872114,0.5288240683974714,0.49486520232110776,5.662357983644507,53.119791473651716,-0.9109583529472104,-56.19017741308262,39304.7015625,39005.728984375,39378.91915742345,38292.434360999396,103.93850089800253,146.5722332230882,22.48234970507794,-19.577836736158755,40222.36029460835,38871.96079914165,1350.3994954666996,457.52728683294026,42.914129354150184,59062700.0
2019-07-01,39686.5,39764.8203125,39541.08984375,39543.73046875,10800.0,55.57049123738484,0.8516552693663739,0.6103391946019202,0.5652790795118802,6.413456354674225,49.86894551149255,-0.13804101284595277,-26.60343397128514,39377.27265625,39021.3421875,39408.21257100217,38320.039621177624,117.33779389132542,140.72534535673566,22.31374503678824,30.82821670775794,40219.71159175042,38871.839580124586,1347.8720116258337,451.2881725948731,41.96682408675691,59073500.0
2019-07-02,39816.48046875,39838.48828125,39499.19140625,39811.6796875,14800.0,57.32189082776246,1.0,0.7434592418916982,0.6275408349636967,7.543037917749622,58.2797141969741,0.9236781577329295,-2.2746450156851186,39454.28671875,39032.158984375,39447.095227930535,38349.67211320876,136.8674449528553,139.9537652759596,22.331549205640613,54.461513373704584,40125.38007835181,38921.057031023185,1204.323047328624,443.28879419523935,48.298824436842764,59088300.0
2019-07-03,39839.25,39934.98828125,39732.37890625,39907.5703125,13800.0,57.63692803754808,1.0,0.9505517564554578,0.7681167309830256,8.564856947512228,59.72767106732004,2.2547308682347094,-8.997727531379525,39526.937890625,39046.138359375,39484.44330146096,38379.16870502641,152.42508352012374,142.44802892479242,22.57668580726772,98.06034568372014,40075.968781619034,38946.03942150597,1129.929360113063,426.09740710986506,56.902736075045645,59102100.0
2019-07-04,39908.05859375,39979.1015625,39858.328125,39917.6484375,14500.0,58.63074779971937,1.0,1.0,0.8980036661157188,9.696664128096312,55.681130334132796,2.206912999908062,-6.411006612991921,39557.580859375,39071.3959375,39524.7876150123,38409.44375232786,168.36608322643588,147.6316397851211,22.910050965276003,115.37630964546587,40120.864479936616,38938.97770756339,1181.8867723732255,405.65127535201754,65.90173222985189,59116600.0
2019-07-05,39513.390625,40032.41015625,39441.37890625,39990.3984375,26000.0,51.20998256111204,0.34388859343768735,0.7812961978125622,0.9106159847560068,8.665114617659361,47.016244351397695,1.0243525801466733,-44.687234092644225,39589.47109375,39090.366171875,39523.70218739208,38431.30408644018,147.45328397096455,147.5959686222898,21.68607034604929,38.067878612072434,40114.444104897804,38935.14730135219,1179.2968035456142,418.8927021125877,61.73874226885689,59090600.0
2019-07-08,38720.5703125,39476.37890625,38605.48046875,39476.37890625,22000.0,40.20218392060499,0.0,0.4479628644792289,0.7430863540972639,3.9848026862238797,40.35516247504644,-2.2248039236864567,-91.93444184684117,39549.23203125,39083.683984375,39447.21343740236,38437.03213052057,66.14330767142383,131.3054364321166,21.741992025597092,-146.15396004429238,40144.07854726603,38799.117937108975,1344.9606101570535,453.82252026526004,60.579294492590606,59068600.0
2019-07-09,38730.8203125,38814.23046875,38435.87109375,38754.46875,18800.0,40.3806136146793,0.009682235427825706,0.1178569429551708,0.44903866841565404,0.3711384195508088,45.96674440872373,-1.1829927856764777,-81.52571235631763,39478.819921875,39083.683203125,39378.985520744995,38442.84971828254,2.502804215422657,105.54490998877782,22.099225550682892,-183.76807884249328,40118.601394544545,38702.631027330455,1415.9703672140895,448.43229560345577,52.160457913870616,59087400.0
2019-07-10,38557.0390625,38854.8515625,38474.66015625,38701.98828125,14900.0,38.29429960992087,0.0,0.0032274118092750132,0.18968240641455839,-3.2847694260396474,39.38548326474726,-1.4465210746806094,-92.41058539712365,39375.316015625,39073.477421875,39300.70490567404,38445.110893415556,-61.24940281381714,72.18604742825883,22.30401958941319,-163.19210651367078,40130.75433141516,38570.50113733483,1560.253194080331,443.55794636392324,44.081497948861724,59072500.0
2019-07-11,38823.109375,38892.5,38631.30859375,38751.62109375,14600.0,43.13830632939976,0.23819334990408106,0.08262519511063536,0.06790318329169387,-4.9538477805503245,39.930179676726304,-1.5514972494748818,-75.74514207979173,39298.9859375,39069.30859375,39255.21961703842,38452.59601186277,-89.27473207816365,39.893891526974336,22.371001923172397,-114.07775873485647,40095.465863639976,38513.96460511002,1581.5012585299555,435.83673144507156,51.104607421807344,59087100.0
2019-07-12,38736.23046875,39021.83984375,38684.8515625,38941.1015625,12900.0,41.979478027151245,0.18121052323576314,0.1398012910466145,0.07521796598884177,-6.66385667362874,37.16781504631774,-2.1616638903063388,-81.1868445905939,39233.144921875,39064.404609375,39205.79207910619,38458.21253576153,-117.14503405646246,8.486106410286975,22.005576569502665,-95.41643821123118,40093.81994651096,38444.02653786404,1649.7934086469177,428.77612785970933,56.779212452205016,59074200.0
2019-07-15,38896.7109375,39023.96875,38696.6015625,39009.94921875,18000.0,44.92268810649738,0.3259363894183622,0.24844675418606857,0.1569577467811063,-7.256140811008195,37.587922387103525,-1.7422625997854178,-71.1350724467476,39154.166015625,39063.07359375,39176.3557799056,38466.895672429615,-124.84389383654343,-18.179893639079108,21.65904742938607,-77.5278954508176,40095.85943143735,38435.579240437655,1660.2801909996924,421.53263211973007,58.05550811338272,59092200.0
2019-07-16,39131.0390625,39173.890625,38845.26953125,38961.859375,25100.0,48.99151290548063,0.5260118775768264,0.34438626341031703,0.2442114362143335,-6.568536421728378,43.95940994790772,-0.6691305170397147,-56.45781646823941,39085.621875,39073.687578125,39172.03990205745,38480.04702668844,-110.76019971737696,-36.69595485473868,20.824717012476505,-43.441544461447535,40096.430625315246,38443.47796843476,1652.9526568804868,414.89609366474934,59.850801463254584,59117300.0
2019-07-17,39215.640625,39284.73046875,39081.140625,39171.1015625,23400.0,50.41573839488947,0.596045025750817,0.482664430915335,0.358499149503907,-5.588072554193286,52.49412229568179,-1.1864472175676868,-51.15875648986822,39023.2609375,39092.4678125,39176.1923518615,38494.61323655599,-91.7148993423325,-47.69974375225745,19.68470200786,-16.088272681907124,40098.87356540817,38451.325262716826,1647.5483026913425,399.8027900994101,61.52598971659135,59140700.0
2019-07-18,38897.4609375,39204.46875,38861.25,39204.46875,24100.0,45.29359370951565,0.3441748546388684,0.4887439193221704,0.43859820454927423,-6.218417636999332,46.07116126669951,-2.308138540701239,-71.08809583229349,38922.201171875,39114.634453125,39149.64650287469,38502.5904187529,-101.13003908448445,-58.38580281870285,19.24019307356239,-51.26341954891076,40065.0232408384,38414.75879041159,1650.26445042681,396.5590640208808,58.4463497788549,59116600.0
2019-07-19,38337.01171875,39058.73046875,38271.3515625,39058.73046875,19200.0,37.97493847543721,0.0,0.31340662679656156,0.4282716590113558,-9.181119106630028,39.12691522752397,-3.7707494022854346,-96.27155186755125,38804.56328125,39130.196484375,39072.252713910435,38499.311632614226,-152.0622937789376,-77.12110101074981,20.107121256219465,-117.13401243938338,40111.41122281556,38282.623152184446,1828.7880706311116,424.4747670372464,52.488806210764686,59097400.0
2019-07-22,38031.12890625,38333.51953125,37890.3203125,38333.51953125,23000.0,34.68117920760845,0.0,0.11472495154628924,0.30562516588834054,-12.76586187711909,34.549729365848926,-4.70313453883208,-93.42657852746751,38735.619140625,39141.559296875,38973.09806556182,38490.04068753771,-214.6344864167113,-104.62377809194211,21.52914931712212,-168.32444855291874,40188.827856201904,38096.02331567309,2092.804540528814,426.06166983815734,45.47577438121566,59074400.0
